ticker,Date,return,rolling_mean,rolling_std,VaR_Historical,VaR_Normal,VaR_MonteCarlo
SPY,2015-03-23,-0.0019482909561742145,,,,,
SPY,2015-03-24,-0.005618865748363677,,,,,
SPY,2015-03-25,-0.01465430276394053,,,,,
SPY,2015-03-26,-0.0023811924487582292,,,,,
SPY,2015-03-27,0.0022897388725420242,,,,,
SPY,2015-03-30,0.012199734272041463,,,,,
SPY,2015-03-31,-0.008739683394795361,,,,,
SPY,2015-04-01,-0.0035365590761493593,,,,,
SPY,2015-04-02,0.0035978007445294224,,,,,
SPY,2015-04-06,0.006733433207690709,,,,,
SPY,2015-04-07,-0.002646620862867599,,,,,
SPY,2015-04-08,0.003377099669529038,,,,,
SPY,2015-04-09,0.004423494813149409,,,,,
SPY,2015-04-10,0.0054573802748236755,,,,,
SPY,2015-04-13,-0.0045233362194048166,,,,,
SPY,2015-04-14,0.0019134799314022288,,,,,
SPY,2015-04-15,0.004486702103207341,,,,,
SPY,2015-04-16,-0.00028461455648731704,,,,,
SPY,2015-04-17,-0.011503794342536344,,,,,
SPY,2015-04-20,0.009136802846744008,,,,,
SPY,2015-04-21,-0.0011915169170314543,,,,,
SPY,2015-04-22,0.00491423026378901,,,,,
SPY,2015-04-23,0.002516511997324722,,,,,
SPY,2015-04-24,0.0023202104060511264,,,,,
SPY,2015-04-27,-0.004157766854608114,,,,,
SPY,2015-04-28,0.00317888508738573,,,,,
SPY,2015-04-29,-0.004114874676382274,,,,,
SPY,2015-04-30,-0.01002013452577677,,,,,
SPY,2015-05-01,0.010841442159513548,,,,,
SPY,2015-05-04,0.0028472767018807854,,,,,
SPY,2015-05-05,-0.011451908373622088,,,,,
SPY,2015-05-06,-0.004116699952442238,,,,,
SPY,2015-05-07,0.003989731042980171,,,,,
SPY,2015-05-08,0.013165721331581004,,,,,
SPY,2015-05-11,-0.0047725797570985495,,,,,
SPY,2015-05-12,-0.0029912548646867654,,,,,
SPY,2015-05-13,0.00019044083121300126,,,,,
SPY,2015-05-14,0.010427707183973123,,,,,
SPY,2015-05-15,0.0010836140117791437,,,,,
SPY,2015-05-18,0.003106837261082074,,,,,
SPY,2015-05-19,-0.00032830596532107403,,,,,
SPY,2015-05-20,-0.0007042727718450381,,,,,
SPY,2015-05-21,0.0029123965691641995,,,,,
SPY,2015-05-22,-0.0023886894925327917,,,,,
SPY,2015-05-26,-0.010751759333389344,,,,,
SPY,2015-05-27,0.009492202718438092,,,,,
SPY,2015-05-28,-0.0011285503931470764,,,,,
SPY,2015-05-29,-0.006212658603803045,,,,,
SPY,2015-06-01,0.0020365995407789494,,,,,
SPY,2015-06-02,-0.000992647266015001,,,,,
SPY,2015-06-03,0.0026494581490104085,,,,,
SPY,2015-06-04,-0.008446375814039175,,,,,
SPY,2015-06-05,-0.0017134420876128154,,,,,
SPY,2015-06-08,-0.006149702037728244,,,,,
SPY,2015-06-09,-0.00014385830616747697,,,,,
SPY,2015-06-10,0.011993525004806882,,,,,
SPY,2015-06-11,0.0032234765790557507,,,,,
SPY,2015-06-12,-0.007654885865361338,,,,,
SPY,2015-06-15,-0.004285441891921704,,,,,
SPY,2015-06-16,0.005451460205349257,,,,,
SPY,2015-06-17,0.0016172791757835814,,,,,
SPY,2015-06-18,0.010399307340001052,,,,,
SPY,2015-06-19,-0.004439399132810218,,,,,
SPY,2015-06-22,0.005123277318026531,,,,,
SPY,2015-06-23,0.0007079943660257548,,,,,
SPY,2015-06-24,-0.007262870668937715,,,,,
SPY,2015-06-25,-0.003040335809725403,,,,,
SPY,2015-06-26,-0.00019067115288984304,,,,,
SPY,2015-06-29,-0.020970170543153643,,,,,
SPY,2015-06-30,0.002093129046639941,,,,,
SPY,2015-07-01,0.008015474218518559,,,,,
SPY,2015-07-02,-0.0009158129489440503,,,,,
SPY,2015-07-06,-0.002845849175893367,,,,,
SPY,2015-07-07,0.006288821103014541,,,,,
SPY,2015-07-08,-0.016777153873080985,,,,,
SPY,2015-07-09,0.0018091342806045851,,,,,
SPY,2015-07-10,0.012591268903696884,,,,,
SPY,2015-07-13,0.011036917152295267,,,,,
SPY,2015-07-14,0.0043384129157200135,,,,,
SPY,2015-07-15,-0.0003324624498090012,,,,,
SPY,2015-07-16,0.008024223311557055,,,,,
SPY,2015-07-17,0.0008480730778801515,,,,,
SPY,2015-07-20,0.0005179661396710333,,,,,
SPY,2015-07-21,-0.003951472232101794,,,,,
SPY,2015-07-22,-0.0017944324403729173,,,,,
SPY,2015-07-23,-0.005630042716297412,,,,,
SPY,2015-07-24,-0.010371934874810251,,,,,
SPY,2015-07-27,-0.005817535947443386,,,,,
SPY,2015-07-28,0.01228313136870085,,,,,
SPY,2015-07-29,0.006879098646574544,,,,,
SPY,2015-07-30,0.00023687684932838238,,,,,
SPY,2015-07-31,-0.0015176443582672894,,,,,
SPY,2015-08-03,-0.003372822403595377,,,,,
SPY,2015-08-04,-0.001954422222897101,,,,,
SPY,2015-08-05,0.0032954842476045076,,,,,
SPY,2015-08-06,-0.008187708843189534,,,,,
SPY,2015-08-07,-0.0019199168704820968,,,,,
SPY,2015-08-10,0.012599105902751928,,,,,
SPY,2015-08-11,-0.009022874999371489,,,,,
SPY,2015-08-12,0.0011979656104961212,,,,,
SPY,2015-08-13,-0.0012444144646361899,,,,,
SPY,2015-08-14,0.0036420985332397127,,,,,
SPY,2015-08-17,0.00558667009410363,,,,,
SPY,2015-08-18,-0.0028965293657714497,,,,,
SPY,2015-08-19,-0.007905202252841859,,,,,
SPY,2015-08-20,-0.02088132246126473,,,,,
SPY,2015-08-21,-0.030102443460814476,,,,,
SPY,2015-08-24,-0.0421072698862236,,,,,
SPY,2015-08-25,-0.011768054792937077,,,,,
SPY,2015-08-26,0.038394297465662586,,,,,
SPY,2015-08-27,0.02473486789251922,,,,,
SPY,2015-08-28,5.0475879445954774e-05,,,,,
SPY,2015-08-31,-0.00807903079477823,,,,,
SPY,2015-09-01,-0.029847734580909946,,,,,
SPY,2015-09-02,0.018981071854038856,,,,,
SPY,2015-09-03,0.0007162303954466598,,,,,
SPY,2015-09-04,-0.015136586154095633,,,,,
SPY,2015-09-08,0.025130957543358257,,,,,
SPY,2015-09-09,-0.01337178376100323,,,,,
SPY,2015-09-10,0.005441821902630206,,,,,
SPY,2015-09-11,0.004544328006622189,,,,,
SPY,2015-09-14,-0.0037105031828305046,,,,,
SPY,2015-09-15,0.012499157161371732,,,,,
SPY,2015-09-16,0.00866706267831785,,,,,
SPY,2015-09-17,-0.002248047594556213,,,,,
SPY,2015-09-18,-0.016341647634816603,,,,,
SPY,2015-09-21,0.00516766118383738,,,,,
SPY,2015-09-22,-0.012979789660427343,,,,,
SPY,2015-09-23,-0.0015981892744969528,,,,,
SPY,2015-09-24,-0.0036162918487850915,,,,,
SPY,2015-09-25,-0.0002591768175232989,,,,,
SPY,2015-09-28,-0.025097418963647367,,,,,
SPY,2015-09-29,0.0005853477037804922,,,,,
SPY,2015-09-30,0.018658579049223523,,,,,
SPY,2015-10-01,0.002608849010387715,,,,,
SPY,2015-10-02,0.014937863975624133,,,,,
SPY,2015-10-05,0.017794915685158674,,,,,
SPY,2015-10-06,-0.0034261745129180454,,,,,
SPY,2015-10-07,0.008190434934544077,,,,,
SPY,2015-10-08,0.009026764371387719,,,,,
SPY,2015-10-09,0.0005963164843916235,,,,,
SPY,2015-10-12,0.0009434171599633778,,,,,
SPY,2015-10-13,-0.006301933547588234,,,,,
SPY,2015-10-14,-0.004794400417454825,,,,,
SPY,2015-10-15,0.015354810549159437,,,,,
SPY,2015-10-16,0.004546662863795348,,,,,
SPY,2015-10-19,0.0004919093596700286,,,,,
SPY,2015-10-20,-0.0012783712286106308,,,,,
SPY,2015-10-21,-0.006203601849698592,,,,,
SPY,2015-10-22,0.016893859662223676,,,,,
SPY,2015-10-23,0.01096162863740524,,,,,
SPY,2015-10-26,-0.0024575997961248097,,,,,
SPY,2015-10-27,-0.0019323571476070889,,,,,
SPY,2015-10-28,0.01137459996441792,,,,,
SPY,2015-10-29,-0.0005744014088087113,,,,,
SPY,2015-10-30,-0.00430948645315421,,,,,
SPY,2015-11-02,0.01183085079939894,,,,,
SPY,2015-11-03,0.002899392379198673,,,,,
SPY,2015-11-04,-0.003033279925527488,,,,,
SPY,2015-11-05,-0.0009984000563558748,,,,,
SPY,2015-11-06,-0.0005232472125743515,,,,,
SPY,2015-11-09,-0.009331645500013752,,,,,
SPY,2015-11-10,0.0023069503326240692,,,,,
SPY,2015-11-11,-0.003931936640754197,,,,,
SPY,2015-11-12,-0.013959992695332324,,,,,
SPY,2015-11-13,-0.01122817724684344,,,,,
SPY,2015-11-16,0.01520713857895517,,,,,
SPY,2015-11-17,-0.0007294309996604964,,,,,
SPY,2015-11-18,0.01586572349153914,,,,,
SPY,2015-11-19,-0.0008622059212231026,,,,,
SPY,2015-11-20,0.0036442437841479602,,,,,
SPY,2015-11-23,-0.0011467402366569512,,,,,
SPY,2015-11-24,0.001339414029814634,,,,,
SPY,2015-11-25,-0.00014295730963365116,,,,,
SPY,2015-11-27,0.0011462512283897386,,,,,
SPY,2015-11-30,-0.004151486535659665,,,,,
SPY,2015-12-01,0.009535333494320897,,,,,
SPY,2015-12-02,-0.010204763303227393,,,,,
SPY,2015-12-03,-0.014002900346989589,,,,,
SPY,2015-12-04,0.019502962911408073,,,,,
SPY,2015-12-07,-0.006058417102841052,,,,,
SPY,2015-12-08,-0.006719601480120074,,,,,
SPY,2015-12-09,-0.007779560117096129,,,,,
SPY,2015-12-10,0.002581120226519573,,,,,
SPY,2015-12-11,-0.019381030356401374,,,,,
SPY,2015-12-14,0.005052092450719137,,,,,
SPY,2015-12-15,0.010497868742002758,,,,,
SPY,2015-12-16,0.014631931135016929,,,,,
SPY,2015-12-17,-0.015238193841432546,,,,,
SPY,2015-12-18,-0.017814984781048482,,,,,
SPY,2015-12-21,0.008249315618183761,,,,,
SPY,2015-12-22,0.009074033576081497,,,,,
SPY,2015-12-23,0.012383439518246053,,,,,
SPY,2015-12-24,-0.0016502708624362983,,,,,
SPY,2015-12-28,-0.002285216145408442,,,,,
SPY,2015-12-29,0.010671936098230805,,,,,
SPY,2015-12-30,-0.0070878661605028315,,,,,
SPY,2015-12-31,-0.010003350551298085,0.0001387406794589916,0.009738967218238135,-0.015192470382130934,-0.015880434872221495,-0.01616520091394993
SPY,2016-01-04,-0.01397914047227089,0.000170965290189129,0.0096917240942034,-0.014919558628525832,-0.015770502237574306,-0.015491407975327364
SPY,2016-01-05,0.0016911383756397225,0.0001527236958442244,0.009714112055576185,-0.014919558628525832,-0.015825568751383284,-0.015934369468887936
SPY,2016-01-06,-0.012613935137145371,0.00010964409761494176,0.009683140119618643,-0.014919558628525832,-0.015817704048419094,-0.016013607177890694
SPY,2016-01-07,-0.023991851988320656,-1.1790636430987433e-05,0.009651402588312584,-0.014919558628525832,-0.015886935188985766,-0.0159413977233964
SPY,2016-01-08,-0.01097673078946515,-7.570490490584625e-05,0.00975693380932921,-0.015192470382130934,-0.01612443286910644,-0.016238237461382466
SPY,2016-01-11,0.0009903093042229472,-8.827835863386601e-05,0.009768988943221176,-0.015192470382130934,-0.016156835253540044,-0.016269610966432
SPY,2016-01-12,0.008068091584402692,-7.306497611195085e-05,0.009767690013515818,-0.015192470382130934,-0.016139485321781114,-0.016273181476630254
SPY,2016-01-13,-0.0249404166356324,-1.6644894028440938e-05,0.009773837964850183,-0.015192470382130934,-0.016093177719748258,-0.016692093096895132
SPY,2016-01-14,0.016416757354615008,-7.976354768634497e-05,0.009883464126506031,-0.015779296451620423,-0.01633661536301455,-0.016350296245550965
SPY,2016-01-15,-0.021466145477181287,-6.655368062510369e-05,0.009903356583629364,-0.015779296451620423,-0.016356125676201604,-0.016365552541017195
SPY,2016-01-19,0.0013311085390785848,-0.0001609485880108701,0.00999435988906843,-0.01628781374522023,-0.016600207700603387,-0.016503260268277756
SPY,2016-01-20,-0.012814567282765865,-0.00017581489443673127,0.009989343978242393,-0.01628781374522023,-0.01660682356791458,-0.016378261821492324
SPY,2016-01-21,0.005601380434988812,-0.00028655799395072457,0.009975315005119174,-0.01628781374522023,-0.016694491060104438,-0.01696505094407784
SPY,2016-01-22,0.020515566777851824,-0.0002422208498455567,0.009976759097116279,-0.01628781374522023,-0.01665252923595836,-0.016798388115348353
SPY,2016-01-25,-0.015116536011452575,-0.00016952650507025125,0.010061513880757524,-0.01628781374522023,-0.016719244104456847,-0.016842788296953078
SPY,2016-01-26,0.013642848181594891,-0.00017722968944412854,0.01007225454461608,-0.01628781374522023,-0.016744614108734335,-0.016373100822221626
SPY,2016-01-27,-0.010883139088286753,-7.136176029182061e-05,0.010077884640443452,-0.01628781374522023,-0.016648006863123763,-0.016294595574892747
SPY,2016-01-28,0.005209150486729541,-0.00015186875130871158,0.010083562802409386,-0.01628781374522023,-0.01673785359944474,-0.01705276528889259
SPY,2016-01-29,0.024377468289902948,-8.073173743449225e-05,0.010058268016727004,-0.01628781374522023,-0.016625110365597894,-0.016464178748012308
SPY,2016-02-01,-0.00036148509146582963,-3.275867609090444e-05,0.010146175356459746,-0.01628781374522023,-0.01672173201084936,-0.01652796553691649
SPY,2016-02-02,-0.018022245851393115,-9.204919708383174e-05,0.010104360998917315,-0.01628781374522023,-0.016712244034179976,-0.016695937655950996
SPY,2016-02-03,0.005995235026579948,-0.00014890713184634885,0.010165163542374414,-0.01658117606586201,-0.016869113253075777,-0.01687320553220268
SPY,2016-02-04,0.0015682265856211686,-0.0001653062960817242,0.010151869274707626,-0.01658117606586201,-0.016863645292921774,-0.016753786146165895
SPY,2016-02-05,-0.019050529142629613,-0.00014797102772042114,0.010151111384604963,-0.01658117606586201,-0.016845063406276273,-0.016865561610388012
SPY,2016-02-08,-0.0134610020524224,-0.0002062703862425197,0.010217700284237427,-0.017347960872463097,-0.017012891757873537,-0.016979361278562484
SPY,2016-02-09,5.3743717242538125e-05,-0.0003027281671582855,0.01022858756350545,-0.017347960872463097,-0.017127257519580944,-0.016940973154451467
SPY,2016-02-10,-0.0008624818916771471,-0.00030483460308984524,0.010228459197985445,-0.017347960872463097,-0.01712915281302135,-0.016966690030966024
SPY,2016-02-11,-0.01300793234815023,-0.0003467515109213153,0.010209090559747147,-0.017347960872463097,-0.01713921114599744,-0.017008360794658253
SPY,2016-02-12,0.020616704338412895,-0.000415248582187421,0.010236435902563937,-0.017347960872463097,-0.017252687303575976,-0.01712369975641279
SPY,2016-02-16,0.016878321183169565,-0.00033907438520722975,0.010321792177329609,-0.017347960872463097,-0.017316911684727168,-0.01784240611082054
SPY,2016-02-17,0.016334580517276542,-0.00027194169169055904,0.010379047573721769,-0.017347960872463097,-0.017343955737628685,-0.017478100888110564
SPY,2016-02-18,-0.004095954774339661,-0.00020374727798801607,0.010432004168209025,-0.017347960872463097,-0.017362867170439503,-0.017521709004508806
SPY,2016-02-19,-0.00046811982739802804,-0.00024413442519681628,0.010427430562313255,-0.017347960872463097,-0.0173957314054024,-0.017116132788377213
SPY,2016-02-22,0.014479302581920095,-0.0002454392460365393,0.0104274381294178,-0.017347960872463097,-0.01739704867302148,-0.017420884478009487
SPY,2016-02-23,-0.012629650943314918,-0.00019888414443193226,0.010467177233187259,-0.017347960872463097,-0.01741585858038387,-0.01756418001460713
SPY,2016-02-24,0.0045755334743116105,-0.0002460042228249022,0.010496592184482912,-0.017347960872463097,-0.017511361948102093,-0.017999170530755476
SPY,2016-02-25,0.01211146253273232,-0.0002229759081725726,0.010500845794467376,-0.017347960872463097,-0.017495330199260344,-0.017401172451304982
SPY,2016-02-26,-0.002301149309830608,-0.0001609065586645384,0.010527782561973197,-0.017347960872463097,-0.01747756788948261,-0.017664001836071627
SPY,2016-02-29,-0.00784232330204293,-0.0001953650598322838,0.01052060196772253,-0.017347960872463097,-0.01750021536415348,-0.017230143963336695
SPY,2016-03-01,0.02350662710889062,-0.0002103169415171515,0.01052883271560217,-0.017347960872463097,-0.017528705621340696,-0.01791755956061699
SPY,2016-03-02,0.004492748934859625,-9.942938322735451e-05,0.010631959682094731,-0.017347960872463097,-0.017587446827922692,-0.01770102165171078
SPY,2016-03-03,0.003919548646818649,-8.583391471992919e-05,0.010635664221493202,-0.017347960872463097,-0.017579944784481025,-0.017876912844424706
SPY,2016-03-04,0.0032536285015181132,-1.3897377902985842e-05,0.010601501159199592,-0.017347960872463097,-0.01745181501074267,-0.017654036017934714
SPY,2016-03-07,0.0007982043554468632,-1.746266352851267e-05,0.010600246723109896,-0.017347960872463097,-0.01745331693261628,-0.017620591234137797
SPY,2016-03-08,-0.010917822083896356,5.0618220969462335e-05,0.010550292902979909,-0.017347960872463097,-0.017303069325897414,-0.016770551973259596
SPY,2016-03-09,0.004939503480036578,1.6314395200476284e-05,0.010572023002294756,-0.017347960872463097,-0.017373115984338442,-0.017488338552375908
SPY,2016-03-10,0.0008024080571837899,-1.478336515052181e-05,0.010545924840835096,-0.017347960872463097,-0.017361286089155756,-0.017214685551474502
SPY,2016-03-11,0.01613689458485834,1.2954494433001784e-05,0.010538887746089494,-0.017347960872463097,-0.017321973238756727,-0.017452854447328976
SPY,2016-03-14,-0.001281932453965795,2.4059881617890966e-05,0.010554460588670173,-0.017347960872463097,-0.017336482898172613,-0.01747087710368633
SPY,2016-03-15,-0.0016296571934075743,3.0822675662976364e-05,0.010553074309339775,-0.017347960872463097,-0.01732743987754295,-0.017246818008186577
SPY,2016-03-16,0.005787136357340961,-2.378189980295131e-05,0.010526064937226517,-0.017347960872463097,-0.017337617989326707,-0.017375301857431382
SPY,2016-03-17,0.006344146087418512,1.761164799283499e-05,0.010528496903561363,-0.017347960872463097,-0.017300224670177416,-0.017186241698873485
SPY,2016-03-18,0.003929662542886847,7.681923907991716e-06,0.010521323734936357,-0.017347960872463097,-0.017298355581832684,-0.017435801178501808
SPY,2016-03-21,0.0014188531718961617,3.119373790423596e-05,0.010523502656354572,-0.017347960872463097,-0.01727842777463403,-0.017387093023804034
SPY,2016-03-22,-0.0005375684059306662,5.934461358527532e-05,0.010517739316087708,-0.017347960872463097,-0.017240797047811684,-0.01725822575541141
SPY,2016-03-23,-0.006599334675665092,0.00011581155101731478,0.010476241047955116,-0.017347960872463097,-0.017116071533529547,-0.017330327114776767
SPY,2016-03-24,-0.00044288423964045087,9.893898210968732e-05,0.010483672902896281,-0.017347960872463097,-0.01714516841599213,-0.01736306822712059
SPY,2016-03-28,0.0005909213332768726,8.800848966095743e-05,0.010482804065056122,-0.017347960872463097,-0.01715466979736824,-0.01710155801360321
SPY,2016-03-29,0.009250061482973804,4.1573237905899065e-05,0.010454611412589274,-0.017347960872463097,-0.01715473226245982,-0.01739361252368326
SPY,2016-03-30,0.004387602427006865,0.00011353221741697572,0.010455838919726072,-0.017347960872463097,-0.017084792352514814,-0.01714131599359465
SPY,2016-03-31,-0.002426918280180712,0.00014522886342960062,0.010456740231627468,-0.017347960872463097,-0.017054578232652218,-0.017340863358804866
SPY,2016-04-01,0.006811885638901449,0.00012112998733076008,0.010455693698988387,-0.017347960872463097,-0.01707695571574394,-0.01739278494050315
SPY,2016-04-04,-0.003238163651254955,0.00012144379705560305,0.010455894128338182,-0.017347960872463097,-0.017076971582962053,-0.017365418661830823
SPY,2016-04-05,-0.009987783584931353,0.00011907762590205361,0.0104565899676782,-0.017347960872463097,-0.017080482307977807,-0.017167644137262263
SPY,2016-04-06,0.010921246417461061,6.561809288421205e-05,0.010474015969108843,-0.017347960872463097,-0.017162605062652107,-0.016796858900184137
SPY,2016-04-07,-0.011965949245101193,9.160909930145867e-05,0.010492918306756527,-0.017347960872463097,-0.01716770563487251,-0.01725645757575367
SPY,2016-04-08,0.0026969789274413625,2.191578122175919e-05,0.010514975214523468,-0.017347960872463097,-0.017273679337692,-0.017248061952079015
SPY,2016-04-11,-0.002347383411373083,5.0797041809143904e-05,0.010512356346316346,-0.017347960872463097,-0.017240490422235622,-0.016999068266810195
SPY,2016-04-12,0.009312943002140806,3.375358843804266e-05,0.01051277830486935,-0.017347960872463097,-0.017258227935663055,-0.017367927547514903
SPY,2016-04-13,0.01010086209257488,5.305855203377652e-05,0.010525411943677078,-0.017347960872463097,-0.017259703458681806,-0.017336615110454565
SPY,2016-04-14,4.818166872277985e-05,9.460045863002531e-05,0.010544551258549655,-0.017347960872463097,-0.017249642923571083,-0.01688211248327921
SPY,2016-04-15,-0.0011057073876553636,0.0001408083626750618,0.010518800981868328,-0.017347960872463097,-0.01716107958353176,-0.017059234655776048
SPY,2016-04-18,0.00702658502262965,9.983832173746432e-05,0.010503557362322688,-0.017347960872463097,-0.017176976101571845,-0.017350163968863512
SPY,2016-04-19,0.003154277905720093,0.00013271072949610872,0.010512355834261123,-0.017347960872463097,-0.01715857589229277,-0.017230455294863015
SPY,2016-04-20,0.000952942587797434,0.00012567092006383307,0.010509729900113052,-0.017347960872463097,-0.017161296424417452,-0.01747097725044002
SPY,2016-04-21,-0.005378140628880201,0.00011941664242572392,0.010508766602150041,-0.017347960872463097,-0.017165966217907266,-0.017149199557082006
SPY,2016-04-22,0.0,8.862323828599861e-05,0.010513569790166787,-0.017347960872463097,-0.017204660163277267,-0.017054607699357124
SPY,2016-04-25,-0.001722964172194641,0.00010525430570443107,0.010510113538338096,-0.017347960872463097,-0.017182344067502756,-0.0167953747924857
SPY,2016-04-26,0.001485820137761662,8.564690866610957e-05,0.010508928738543935,-0.017347960872463097,-0.01720000264230244,-0.017564480836516676
SPY,2016-04-27,0.0020583900542554545,0.00010804968792268532,0.010505907471297801,-0.017347960872463097,-0.01717263032065807,-0.017319387871664475
SPY,2016-04-28,-0.009075664943083317,0.00015636378624281423,0.010486899267633989,-0.017347960872463097,-0.017093050509599687,-0.01700652166124963
SPY,2016-04-29,-0.005399051663960153,7.669535783242676e-05,0.01048105226639612,-0.017347960872463097,-0.01716310147681718,-0.01735274444201448
SPY,2016-05-02,0.007948514060315048,4.3710044369063e-05,0.010485273163091583,-0.017347960872463097,-0.01720302954751906,-0.01760230536676257
SPY,2016-05-03,-0.008703312639001037,0.00012131173410481156,0.010471634769367489,-0.017347960872463097,-0.017102994696400444,-0.017135798258308053
SPY,2016-05-04,-0.005577974336683389,0.00010296528335857635,0.010483101271568604,-0.017347960872463097,-0.01714020186488063,-0.01700576079599122
SPY,2016-05-05,-0.00019518706200627456,6.469446183992211e-05,0.010486318801213897,-0.017347960872463097,-0.01718376505170617,-0.017058131830370193
SPY,2016-05-06,0.003659069913304336,1.1250828265572999e-05,0.010453276075327138,-0.017347960872463097,-0.01718285823776132,-0.017186094246925965
SPY,2016-05-09,0.0008265074659805638,4.497742694718454e-05,0.010451381295344344,-0.017347960872463097,-0.017146015003352732,-0.017074936975399663
SPY,2016-05-10,0.012433693900802734,6.0248476269853854e-05,0.010449716115285444,-0.017347960872463097,-0.017128004976570656,-0.017086190997311103
SPY,2016-05-11,-0.009355065923674633,0.00010922148854821278,0.010478976997240604,-0.017347960872463097,-0.01712716183210404,-0.01723162765540941
SPY,2016-05-12,0.0002909290665360498,3.0090396117621765e-05,0.010475438269002508,-0.017347960872463097,-0.017200472234557403,-0.016762003857633993
SPY,2016-05-13,-0.008714464916203313,2.6919656336649388e-05,0.010475238068701714,-0.017347960872463097,-0.0172033136741475,-0.01728751454283861
SPY,2016-05-16,0.009865475729354367,-2.0365552372492157e-05,0.010487952444960558,-0.017347960872463097,-0.017271512170760426,-0.016837836768895748
SPY,2016-05-17,-0.009333426675127598,2.0409574406209606e-05,0.010506549659905568,-0.017347960872463097,-0.01726132674043522,-0.017042213913334624
SPY,2016-05-18,0.0002927462066615316,-1.4107041206920635e-05,0.010523101397434478,-0.017347960872463097,-0.017323068541555124,-0.01745592729404304
SPY,2016-05-19,-0.0034652093767417735,-2.4585642656931305e-05,0.01052147972731318,-0.017347960872463097,-0.017330879733024402,-0.01715349130989649
SPY,2016-05-20,0.00631764317229444,-2.8891722193767233e-05,0.010522671383168392,-0.017347960872463097,-0.01733714591201676,-0.017463902306598854
SPY,2016-05-23,-0.0013628556672656833,3.9385887828967906e-05,0.010508183807066723,-0.017347960872463097,-0.017245038359897456,-0.017224913047718112
SPY,2016-05-24,0.01296212859571444,-4.034345713847199e-06,0.010491380859039808,-0.017347960872463097,-0.017260820203434724,-0.01726308804195227
SPY,2016-05-25,0.0067834365984855705,5.2328370241598865e-05,0.010523116963485629,-0.017347960872463097,-0.0172566587339823,-0.017339573414433585
SPY,2016-05-26,0.00028680693259208745,0.00010431275105075333,0.010524143943170385,-0.017347960872463097,-0.01720636358443242,-0.017245123559820056
SPY,2016-05-27,0.004299068788189198,9.731358061800589e-05,0.010523435531914874,-0.017347960872463097,-0.01721219752204217,-0.017056435865462818
SPY,2016-05-31,-0.0019024612312656952,0.00011848044483482267,0.010526555800137694,-0.017347960872463097,-0.017196163042328717,-0.017234067625910322
