Date,SPY,QQQ,GLD,VOO
2015-04-09,173.7708740234375,98.91075134277344,114.66999816894531,158.57833862304688
2015-04-10,174.71920776367188,99.3163070678711,115.97000122070312,159.44784545898438
2015-04-13,173.92889404296875,99.06742095947266,115.13999938964844,158.7274169921875
2015-04-14,174.26170349121094,98.78169250488281,114.44000244140625,159.01727294921875
2015-04-15,175.04356384277344,99.39925384521484,115.43000030517578,159.7460174560547
2015-04-16,174.99374389648438,99.26097106933594,115.02999877929688,159.68804931640625
2015-04-17,172.98065185546875,97.71249389648438,115.5999984741211,157.8330535888672
2015-04-20,174.56114196777344,99.17803955078125,114.72000122070312,159.2739715576172
2015-04-21,174.3531494140625,99.6020278930664,115.37999725341797,159.11660766601562
2015-04-22,175.2099609375,100.1458511352539,113.83000183105469,159.9033660888672
2015-04-23,175.65087890625,100.52375030517578,114.66000366210938,160.3174285888672
2015-04-24,176.0584259033203,101.8879165649414,113.05000305175781,160.64039611816406
2015-04-27,175.326416015625,101.62983703613281,115.33000183105469,160.0027313232422
2015-04-28,175.88375854492188,101.42706298828125,116.33000183105469,160.4995880126953
2015-04-29,175.16001892089844,100.79106140136719,115.51000213623047,159.84535217285156
2015-04-30,173.40489196777344,99.20570373535156,113.47000122070312,158.25537109375
2015-05-01,175.28485107421875,100.51454162597656,113.08000183105469,159.91160583496094
2015-05-04,175.783935546875,100.68046569824219,114.0999984741211,160.4085235595703
2015-05-05,173.7708740234375,99.03978729248047,114.41999816894531,158.53692626953125
2015-05-06,173.05551147460938,98.35771179199219,114.36000061035156,157.89930725097656
2015-05-07,173.74595642089844,98.94759368896484,113.41999816894531,158.53692626953125
2015-05-08,176.033447265625,100.18274688720703,113.97000122070312,160.6155548095703
2015-05-11,175.1933135986328,99.79559326171875,113.52999877929688,159.84535217285156
2015-05-12,174.6692657470703,99.34394073486328,114.5,159.3816375732422
2015-05-13,174.70252990722656,99.54674530029297,116.55000305175781,159.43130493164062
2015-05-14,176.52427673339844,101.00306701660156,117.18000030517578,161.0958251953125
2015-05-15,176.71556091308594,101.00306701660156,117.52999877929688,161.2615203857422
2015-05-18,177.26458740234375,101.44548797607422,117.5199966430664,161.75839233398438
2015-05-19,177.20639038085938,101.33486938476562,115.88999938964844,161.67555236816406
2015-05-20,177.0815887451172,101.39940643310547,116.08000183105469,161.56790161132812
2015-05-21,177.59732055664062,101.92477416992188,115.69000244140625,162.05650329589844
2015-05-22,177.173095703125,101.82339477539062,115.5999984741211,161.70037841796875
2015-05-26,175.26817321777344,100.65280151367188,113.91000366210938,159.9613494873047
2015-05-27,176.93185424804688,102.27505493164062,113.88999938964844,161.43533325195312
2015-05-28,176.732177734375,102.04460906982422,114.0199966430664,161.28634643554688
2015-05-29,175.6342010498047,101.43629455566406,114.0999984741211,160.23460388183594
2015-06-01,175.9918975830078,101.77730560302734,114.0,160.60726928710938
2015-06-02,175.81719970703125,101.4547348022461,114.45999908447266,160.4416046142578
2015-06-03,176.28302001953125,101.75886535644531,113.63999938964844,160.88052368164062
2015-06-04,174.7940673828125,100.98466491699219,112.83999633789062,159.57212829589844
2015-06-05,174.49456787109375,100.74500274658203,112.23999786376953,159.24911499023438
2015-06-08,173.42147827148438,99.72187042236328,112.56999969482422,158.26361083984375
2015-06-09,173.3965301513672,99.55594635009766,112.81999969482422,158.22222900390625
2015-06-10,175.47616577148438,100.92013549804688,113.77999877929688,160.10211181640625
2015-06-11,176.04180908203125,101.0676040649414,113.26000213623047,160.59896850585938
2015-06-12,174.69422912597656,100.238037109375,113.2300033569336,159.42303466796875
2015-06-15,173.94558715820312,99.74028778076172,113.7300033569336,158.6859893798828
2015-06-16,174.8938446044922,100.28412628173828,113.31999969482422,159.61351013183594
2015-06-17,175.17669677734375,100.56062316894531,113.8499984741211,159.8867950439453
2015-06-18,176.9984130859375,102.02618408203125,115.31999969482422,161.46852111816406
2015-06-19,176.212646484375,101.52177429199219,115.12000274658203,160.5327911376953
2015-06-22,177.1154327392578,102.27005767822266,113.63999938964844,161.6326446533203
2015-06-23,177.24082946777344,102.35323333740234,112.88999938964844,161.7491455078125
2015-06-24,175.95355224609375,101.82665252685547,112.58999633789062,160.59263610839844
2015-06-25,175.41859436035156,101.62336730957031,112.44000244140625,160.0934295654297
2015-06-26,175.38514709472656,100.94898986816406,112.55999755859375,160.0934295654297
2015-06-29,171.70729064941406,98.56547546386719,113.06999969482422,156.70716857910156
2015-06-30,172.0666961669922,98.91651916503906,112.37000274658203,157.11489868164062
2015-07-01,173.44589233398438,99.70178985595703,111.9800033569336,158.30459594726562
2015-07-02,173.28704833984375,99.72948455810547,111.76000213623047,158.1881103515625
2015-07-06,172.7938995361328,99.49853515625,112.05999755859375,157.73057556152344
2015-07-07,173.8805694580078,99.7479476928711,110.76000213623047,158.7039794921875
2015-07-08,170.96334838867188,98.0111083984375,111.08999633789062,156.00833129882812
2015-07-09,171.27264404296875,97.95574188232422,111.36000061035156,156.2911834716797
2015-07-10,173.42918395996094,99.45233154296875,111.48999786376953,158.2797393798828
2015-07-13,175.3433074951172,101.19839477539062,110.98999786376953,160.05181884765625
2015-07-14,176.10401916503906,101.8635482788086,110.73999786376953,160.75900268554688
2015-07-15,176.04547119140625,101.97443389892578,110.16000366210938,160.6924285888672
2015-07-16,177.45809936523438,103.41565704345703,109.76000213623047,161.923828125
2015-07-17,177.6085968017578,104.94001007080078,108.6500015258789,162.115234375
2015-07-20,177.70059204101562,105.30030822753906,105.69999694824219,162.1901092529297
2015-07-21,176.9984130859375,105.23564910888672,105.37000274658203,161.54940795898438
2015-07-22,176.68080139160156,104.04387664794922,104.80000305175781,161.2332763671875
2015-07-23,175.6860809326172,103.65586853027344,104.33000183105469,160.30978393554688
2015-07-24,173.86387634277344,102.63960266113281,105.3499984741211,158.637451171875
2015-07-27,172.8524169921875,101.78968811035156,104.86000061035156,157.73890686035156
2015-07-28,174.9755859375,102.6673355102539,105.0199966430664,159.6524658203125
2015-07-29,176.17926025390625,103.05535888671875,105.16999816894531,160.78395080566406
2015-07-30,176.2209930419922,103.54500579833984,104.2699966430664,160.80892944335938
2015-07-31,175.95355224609375,103.42491149902344,104.93000030517578,160.53439331054688
2015-08-03,175.36009216308594,103.10154724121094,104.0999984741211,160.0352325439453
2015-08-04,175.01736450195312,102.90753936767578,104.30999755859375,159.7190399169922
2015-08-05,175.59413146972656,103.70205688476562,103.93000030517578,160.2765350341797
2015-08-06,174.1564178466797,102.03909301757812,104.38999938964844,159.0534210205078
2015-08-07,173.82205200195312,101.90978240966797,104.6500015258789,158.637451171875
2015-08-10,176.01205444335938,103.0738296508789,105.72000122070312,160.65089416503906
2015-08-11,174.42391967773438,101.75273132324219,106.26000213623047,159.17820739746094
2015-08-12,174.63287353515625,102.1037826538086,107.75,159.3197021484375
2015-08-13,174.41555786132812,101.93750762939453,106.86000061035156,159.14495849609375
2015-08-14,175.05079650878906,102.09455871582031,106.8499984741211,159.76068115234375
2015-08-17,176.02874755859375,102.94447326660156,107.12999725341797,160.65089416503906
2015-08-18,175.5188751220703,102.41790771484375,107.11000061035156,160.1599884033203
2015-08-19,174.13136291503906,101.74346923828125,108.55000305175781,158.8953399658203
2015-08-20,170.49526977539062,98.92574310302734,110.44000244140625,155.55902099609375
2015-08-21,165.36294555664062,94.60212707519531,111.12999725341797,150.6252899169922
2015-08-24,158.39996337890625,90.96216583251953,110.52999877929688,144.48509216308594
2015-08-25,156.53590393066406,90.62032318115234,109.16000366210938,142.72959899902344
2015-08-26,162.54598999023438,95.18416595458984,107.66999816894531,148.39549255371094
2015-08-27,166.56654357910156,97.59542846679688,107.7300033569336,152.0230255126953
2015-08-28,166.574951171875,97.57693481445312,108.69999694824219,152.0230255126953
2015-08-31,165.22918701171875,96.36669921875,108.81999969482422,150.68350219726562
2015-09-01,160.29747009277344,93.35494232177734,109.19999694824219,146.08250427246094
2015-09-02,163.340087890625,95.98795318603516,108.62000274658203,149.0277862548828
2015-09-03,163.4570770263672,95.51676177978516,107.83999633789062,149.1526641845703
2015-09-04,160.98289489746094,94.38042449951172,107.48999786376953,146.83969116210938
2015-09-08,165.02854919433594,97.0411148071289,107.5199966430664,150.60032653808594
2015-09-09,162.8218231201172,95.95093536376953,106.12999725341797,148.5702667236328
2015-09-10,163.70787048339844,96.99491119384766,106.37999725341797,149.40223693847656
2015-09-11,164.45181274414062,97.5307388305664,106.16000366210938,150.0261993408203
2015-09-14,163.84161376953125,97.23509979248047,106.22000122070312,149.46046447753906
2015-09-15,165.88949584960938,98.38068389892578,105.9000015258789,151.40733337402344
2015-09-16,167.3272705078125,98.9349594116211,107.30999755859375,152.730224609375
2015-09-17,166.95111083984375,98.97193145751953,108.41000366210938,152.3308868408203
2015-09-18,164.2228546142578,97.56428527832031,109.20999908447266,149.86814880371094
2015-09-21,165.07150268554688,97.86988067626953,108.52999877929688,150.6401824951172
2015-09-22,162.9289093017578,96.40666961669922,107.79000091552734,148.67459106445312
2015-09-23,162.66851806640625,96.48072814941406,108.22000122070312,148.40689086914062
2015-09-24,162.08026123046875,96.12883758544922,110.48999786376953,147.9468536376953
2015-09-25,162.0382537841797,95.3138427734375,109.80999755859375,147.84652709960938
2015-09-28,157.9715118408203,92.60041046142578,108.41999816894531,144.1244659423828
2015-09-29,158.06398010253906,92.11882019042969,107.9800033569336,144.19972229003906
2015-09-30,161.0132293701172,94.2396011352539,106.86000061035156,146.96829223632812
2015-10-01,161.43328857421875,94.66560363769531,106.7300033569336,147.378173828125
2015-10-02,163.84475708007812,96.32332611083984,108.98999786376953,149.51104736328125
2015-10-05,166.76036071777344,97.70317840576172,108.7699966430664,152.19590759277344
2015-10-06,166.1890106201172,97.24015045166016,109.86000061035156,151.68572998046875
2015-10-07,167.5501708984375,97.82357788085938,109.69999694824219,152.95704650878906
2015-10-08,169.06260681152344,98.2125473022461,109.13999938964844,154.30372619628906
2015-10-09,169.16342163085938,98.65705108642578,110.87000274658203,154.3874053955078
2015-10-12,169.32301330566406,98.89785766601562,111.30999755859375,154.5713653564453
2015-10-13,168.25595092773438,98.25884246826172,111.86000061035156,153.54258728027344
2015-10-14,167.4492645263672,98.10142517089844,113.80999755859375,152.8232421875
2015-10-15,170.02041625976562,99.71282958984375,113.29000091552734,155.1150360107422
2015-10-16,170.79344177246094,100.12957000732422,112.48999786376953,155.74237060546875
2015-10-19,170.87745666503906,100.7037353515625,112.0199966430664,155.92637634277344
2015-10-20,170.6590118408203,100.18510437011719,112.7300033569336,155.72560119628906
2015-10-21,169.60031127929688,99.57390594482422,111.7300033569336,154.7135467529297
2015-10-22,172.46551513671875,101.60206604003906,111.69000244140625,157.3900909423828
2015-10-23,174.35601806640625,104.44517517089844,111.5,159.1048583984375
2015-10-26,173.92752075195312,104.51001739501953,111.43000030517578,158.7283935546875
2015-10-27,173.5914306640625,104.72299194335938,111.68000030517578,158.41896057128906
2015-10-28,175.5659637451172,105.59352111816406,110.77999877929688,160.25909423828125
2015-10-29,175.46511840820312,105.42684173583984,109.72000122070312,160.20054626464844
2015-10-30,174.70895385742188,104.95452117919922,109.30000305175781,159.38922119140625
2015-11-02,176.77590942382812,106.13992309570312,108.58999633789062,161.2794952392578
2015-11-03,177.2884521484375,106.51036834716797,106.9800033569336,161.7897186279297
2015-11-04,176.7506866455078,106.51963806152344,105.97000122070312,161.3296661376953
2015-11-05,176.57421875,106.23252868652344,105.63999938964844,161.12899780273438
2015-11-06,176.48182678222656,106.30664825439453,104.0999984741211,161.06202697753906
2015-11-09,174.8349609375,105.17678833007812,104.4000015258789,159.5564422607422
2015-11-10,175.23829650878906,104.9082260131836,104.18000030517578,159.8575439453125
2015-11-11,174.5492706298828,104.77855682373047,103.83000183105469,159.24697875976562
2015-11-12,172.11256408691406,103.75985717773438,103.8499984741211,157.1140899658203
2015-11-13,170.1800537109375,101.72242736816406,103.55999755859375,155.29910278320312
2015-11-16,172.76800537109375,103.1856689453125,103.70999908447266,157.68289184570312
2015-11-17,172.64198303222656,103.25052642822266,102.33999633789062,157.490478515625
2015-11-18,175.38107299804688,105.23235321044922,102.43000030517578,160.0248565673828
2015-11-19,175.2298583984375,105.30642700195312,103.55999755859375,159.94122314453125
2015-11-20,175.86843872070312,106.01953125,103.08999633789062,160.53509521484375
2015-11-23,175.66676330566406,105.71392822265625,102.26000213623047,160.35110473632812
2015-11-24,175.9020538330078,105.62130737304688,102.94000244140625,160.61036682128906
2015-11-25,175.8769073486328,105.71392822265625,102.45999908447266,160.5601806640625
2015-11-27,176.07850646972656,105.86209869384766,101.25,160.7191619873047
2015-11-30,175.34751892089844,105.59352111816406,101.91999816894531,160.06668090820312
2015-12-01,177.01951599121094,106.64928436279297,102.27999877929688,161.6140594482422
2015-12-02,175.21307373046875,105.99176788330078,100.69000244140625,159.90777587890625
2015-12-03,172.75958251953125,104.19511413574219,101.76000213623047,157.63270568847656
2015-12-04,176.12890625,106.63075256347656,104.0199966430664,160.72743225097656
2015-12-07,175.0618438720703,106.14917755126953,102.66999816894531,159.71539306640625
2015-12-08,173.885498046875,106.15846252441406,102.83999633789062,158.6949462890625
2015-12-09,172.53274536132812,104.54707336425781,102.63999938964844,157.5072479248047
2015-12-10,172.9780731201172,105.01933288574219,102.55000305175781,157.86692810058594
2015-12-11,169.62557983398438,102.60225677490234,103.11000061035156,154.72193908691406
2015-12-14,170.4825439453125,103.38014221191406,101.79000091552734,155.650390625
2015-12-15,172.27224731445312,104.00989532470703,101.5199966430664,157.27304077148438
2015-12-16,174.7929229736328,105.5564956665039,102.75,159.48123168945312
2015-12-17,172.12939453125,104.01914978027344,100.5,157.15597534179688
2015-12-18,169.0629119873047,102.02381896972656,102.04000091552734,154.23680114746094
2015-12-21,170.4575653076172,103.15711975097656,103.1500015258789,155.60159301757812
2015-12-22,172.00430297851562,103.83525848388672,102.61000061035156,157.00677490234375
2015-12-23,174.13430786132812,104.60623931884766,102.30999755859375,158.8914794921875
2015-12-24,173.84693908691406,104.58769226074219,103.05000305175781,158.6138458251953
2015-12-28,173.4496612548828,104.53192901611328,102.2699966430664,158.268798828125
2015-12-29,175.3007049560547,106.1761474609375,102.19999694824219,160.0358123779297
2015-12-30,174.05819702148438,105.21935272216797,101.41999816894531,158.85780334472656
2015-12-31,172.31703186035156,103.90953063964844,101.45999908447266,157.2843780517578
2016-01-04,169.90818786621094,101.71727752685547,102.88999938964844,155.0798797607422
2016-01-05,170.19552612304688,101.54077911376953,103.18000030517578,155.3575439453125
2016-01-06,168.04869079589844,100.56544494628906,104.66999816894531,153.38868713378906
2016-01-07,164.0168914794922,97.4163589477539,106.1500015258789,149.65281677246094
2016-01-08,162.21652221679688,96.61749267578125,105.68000030517578,148.0625762939453
2016-01-11,162.37716674804688,96.91475677490234,104.73999786376953,148.0794219970703
2016-01-12,163.68724060058594,98.03876495361328,104.20999908447266,149.30784606933594
2016-01-13,159.6048126220703,94.65745544433594,104.72000122070312,145.6561279296875
2016-01-14,162.22500610351562,96.67324829101562,103.0199966430664,148.02049255371094
2016-01-15,158.74266052246094,93.67279052734375,104.08000183105469,144.848388671875
2016-01-19,158.95396423339844,93.87716674804688,103.9800033569336,145.00827026367188
2016-01-20,156.9170379638672,93.58921813964844,105.37000274658203,143.30859375
2016-01-21,157.79598999023438,93.68208312988281,105.48999786376953,144.00694274902344
2016-01-22,161.03326416015625,96.39453887939453,105.0,146.96035766601562
2016-01-25,158.5989990234375,94.96399688720703,106.08000183105469,144.78111267089844
2016-01-26,160.7627410888672,95.81863403320312,107.29000091552734,146.74151611328125
2016-01-27,159.0131378173828,93.4312744140625,107.69000244140625,145.07550048828125
2016-01-28,159.84146118164062,94.7503662109375,106.54000091552734,145.86647033691406
2016-01-29,163.7379913330078,96.72895050048828,106.94999694824219,149.56024169921875
2016-02-01,163.67880249023438,96.98906707763672,108.05000305175781,149.4256134033203
2016-02-02,160.72894287109375,94.8896713256836,108.08999633789062,146.71627807617188
2016-02-03,161.6925506591797,94.43453979492188,109.25,147.57452392578125
2016-02-04,161.9461212158203,94.42523956298828,110.56999969482422,147.75967407226562
2016-02-05,158.8609619140625,91.14611053466797,112.31999969482422,144.9830322265625
2016-02-08,156.7225341796875,89.75273132324219,113.83000183105469,142.9888458251953
2016-02-09,156.73095703125,89.47405242919922,113.58000183105469,143.0309600830078
2016-02-10,156.5957794189453,89.8177490234375,114.45999908447266,142.93844604492188
2016-02-11,154.5587921142578,89.6877212524414,119.05999755859375,141.10415649414062
2016-02-12,157.7452850341797,91.0531997680664,118.36000061035156,143.99851989746094
2016-02-16,160.4077606201172,93.10619354248047,114.7699966430664,146.41336059570312
2016-02-17,163.0279541015625,95.21481323242188,115.4800033569336,148.81143188476562
2016-02-18,162.36019897460938,94.12799835205078,118.29000091552734,148.18035888671875
2016-02-19,162.28419494628906,94.4066390991211,117.58000183105469,148.14675903320312
2016-02-22,164.6339569091797,95.93939208984375,115.48999786376953,150.26702880859375
2016-02-23,162.5546875,94.3602066040039,117.22000122070312,148.38229370117188
2016-02-24,163.2984619140625,95.2612533569336,117.61000061035156,149.08065795898438
2016-02-25,165.2762451171875,96.199462890625,117.91999816894531,150.8728485107422
2016-02-26,164.8959197998047,96.07872772216797,117.11000061035156,150.59519958496094
2016-02-29,163.60275268554688,95.21481323242188,118.63999938964844,149.2488555908203
2016-03-01,167.44850158691406,98.27098083496094,117.7699966430664,152.92588806152344
2016-03-02,168.2008056640625,98.30814361572266,118.68000030517578,153.5737762451172
2016-03-03,168.86007690429688,98.1223373413086,120.7300033569336,154.13751220703125
2016-03-04,169.40948486328125,98.15950012207031,120.54000091552734,154.63394165039062
2016-03-07,169.54470825195312,97.55570983886719,121.13999938964844,154.80223083496094
2016-03-08,167.6936492919922,96.74755859375,120.58000183105469,153.06057739257812
2016-03-09,168.52197265625,97.36991882324219,119.58000183105469,153.90191650390625
2016-03-10,168.65719604492188,97.2213134765625,121.5,153.986083984375
2016-03-11,171.37879943847656,98.92122650146484,119.41000366210938,156.48501586914062
2016-03-14,171.1591033935547,99.08843994140625,117.87000274658203,156.2494659423828
2016-03-15,170.8801727294922,99.05126190185547,117.95999908447266,156.0475311279297
2016-03-16,171.86907958984375,99.9337387084961,120.58999633789062,156.9814453125
2016-03-17,172.95944213867188,99.87802124023438,120.12999725341797,157.97433471679688
2016-03-18,173.6391143798828,100.0345230102539,119.80000305175781,158.56332397460938
2016-03-21,173.88548278808594,100.42583465576172,118.95999908447266,158.80523681640625
2016-03-22,173.79200744628906,100.73331451416016,119.30999755859375,158.72064208984375
2016-03-23,172.6450958251953,99.90409851074219,116.61000061035156,157.70555114746094
2016-03-24,172.56863403320312,99.93206024169922,116.33000183105469,157.5955810546875
2016-03-28,172.6706085205078,99.79228210449219,116.5999984741211,157.70555114746094
2016-03-29,174.267822265625,101.39481353759766,118.76000213623047,159.21974182128906
2016-03-30,175.03244018554688,101.8885498046875,117.0999984741211,159.88804626464844
2016-03-31,174.60765075683594,101.7395248413086,117.63999938964844,159.5073699951172
2016-04-01,175.79705810546875,102.82026672363281,116.93000030517578,160.53094482421875
2016-04-04,175.22779846191406,102.42896270751953,116.1500015258789,160.02337646484375
2016-04-05,173.4776611328125,101.4413833618164,117.66000366210938,158.3992462158203
2016-04-06,175.37225341796875,103.10907745361328,116.94000244140625,160.12493896484375
2016-04-07,173.2737579345703,101.62773132324219,118.61000061035156,158.23851013183594
2016-04-08,173.74107360839844,101.55319213867188,118.43000030517578,158.669921875
2016-04-11,173.33323669433594,101.18048858642578,120.02999877929688,158.25543212890625
2016-04-12,174.94747924804688,102.02831268310547,120.05000305175781,159.7949981689453
2016-04-13,176.714599609375,103.33268737792969,118.7699966430664,161.39376831054688
2016-04-14,176.72311401367188,103.34198760986328,117.11000061035156,161.37686157226562
2016-04-15,176.5277099609375,103.0811538696289,117.91999816894531,161.19924926757812
2016-04-18,177.76809692382812,103.63084411621094,117.73999786376953,162.36659240722656
2016-04-19,178.32882690429688,102.99727630615234,119.58000183105469,162.8572235107422
2016-04-20,178.49876403808594,103.0811538696289,118.97000122070312,162.99256896972656
2016-04-21,177.5387725830078,103.0904769897461,119.41999816894531,162.08741760253906
2016-04-22,177.5387725830078,101.53456115722656,117.88999938964844,162.12974548339844
2016-04-25,177.23287963867188,101.53456115722656,118.2300033569336,161.8674774169922
2016-04-26,177.4962158203125,101.040771484375,118.69999694824219,162.10438537597656
2016-04-27,177.861572265625,100.23019409179688,119.04000091552734,162.44273376464844
2016-04-28,176.2473602294922,99.01899719238281,121.29000091552734,160.97927856445312
2016-04-29,175.29579162597656,98.49726104736328,123.6500015258789,160.065673828125
2016-05-02,176.6891326904297,99.42894744873047,123.23999786376953,161.34298706054688
2016-05-03,175.15135192871094,98.50658416748047,122.95999908447266,159.96421813964844
2016-05-04,174.1743621826172,97.873046875,122.20999908447266,159.0251922607422
2016-05-05,174.14036560058594,97.84508514404297,122.06999969482422,159.00827026367188
2016-05-06,174.77755737304688,98.36682891845703,123.18000030517578,159.58352661132812
2016-05-09,174.92201232910156,98.64634704589844,120.6500015258789,159.75265502929688
2016-05-10,177.09693908691406,99.99729919433594,120.9800033569336,161.73211669921875
2016-05-11,175.440185546875,99.09353637695312,122.12000274658203,160.2179718017578
2016-05-12,175.49122619628906,98.65564727783203,121.16000366210938,160.31100463867188
2016-05-13,173.9619140625,98.29230499267578,121.70999908447266,158.8306121826172
2016-05-16,175.67813110351562,99.52214050292969,121.80000305175781,160.41256713867188
2016-05-17,174.0384521484375,98.2736587524414,122.22000122070312,158.9998321533203
2016-05-18,174.0894012451172,98.62770080566406,120.0999984741211,158.9744415283203
2016-05-19,173.48614501953125,98.11528778076172,119.87000274658203,158.45843505859375
2016-05-20,174.58216857910156,99.19603729248047,119.70999908447266,159.44813537597656
2016-05-23,174.34423828125,99.06558227539062,119.37000274658203,159.23670959472656
2016-05-24,176.60411071777344,101.05007934570312,117.30000305175781,161.25843811035156
2016-05-25,177.80209350585938,101.77678680419922,116.9800033569336,162.35813903808594
2016-05-26,177.85308837890625,102.07493591308594,116.58000183105469,162.4342803955078
2016-05-27,178.61769104003906,102.60597229003906,115.62000274658203,163.06874084472656
2016-05-31,178.2778778076172,102.80162048339844,116.05999755859375,162.8741455078125
2016-06-01,178.64317321777344,102.81095123291016,115.94000244140625,163.17868041992188
2016-06-02,179.18695068359375,103.02525329589844,115.66999816894531,163.66929626464844
2016-06-03,178.65167236328125,102.54074096679688,118.87999725341797,163.1956024169922
2016-06-06,179.56068420410156,102.91344451904297,118.91999816894531,163.98236083984375
2016-06-07,179.84109497070312,102.65255737304688,118.81999969482422,164.27842712402344
2016-06-08,180.42727661132812,102.82959747314453,120.58000183105469,164.81979370117188
